postcode,postcodelat,postcodelong,lsoacode,lsoaname,lsoalat,lsoalong,IMD-rank
B32 3DS,52.444817,-2.008866,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3UQ,52.442506,-2.014573,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3BU,52.443406,-2.009307,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3QT,52.444601,-2.012926,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3QU,52.44363,-2.012308,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B62 0HG,52.447253,-2.01356,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3QX,52.442623,-2.010792,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3UA,52.441122,-2.013675,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3QY,52.443162,-2.012602,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3UB,52.441184,-2.01447,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3UW,52.441715,-2.015264,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3QZ,52.44452,-2.014515,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3UD,52.443072,-2.013455,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B62 0EY,52.447352,-2.012397,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B62 0EZ,52.445689,-2.012794,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3UG,52.442964,-2.01475,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3UH,52.443477,-2.014617,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B32 3BL,52.443441,-2.010204,E01008921,Birmingham 094C,52.4454,-2.01166,8895
B73 6QW,52.55593,-1.866142,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6UA,52.556209,-1.874873,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6UW,52.556933,-1.871346,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6SY,52.554472,-1.873329,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6SE,52.555133,-1.869389,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6SZ,52.554552,-1.872223,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6SF,52.553909,-1.868036,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6SG,52.553335,-1.869424,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6RR,52.55515,-1.867973,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6JX,52.556694,-1.866833,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6SH,52.557832,-1.870738,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6RS,52.553064,-1.868053,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6PU,52.554476,-1.868211,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6RT,52.556337,-1.869032,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6SJ,52.559317,-1.872651,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6RU,52.555756,-1.872101,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6QN,52.55549,-1.867191,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6RX,52.555434,-1.873445,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6RY,52.552308,-1.867481,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6TX,52.556636,-1.870535,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6RZ,52.552397,-1.866566,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6UN,52.558265,-1.872832,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6TY,52.555857,-1.873606,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B73 6UP,52.558617,-1.87404,E01009467,Birmingham 007D,52.55558,-1.87057,16532
B25 8XP,52.47012,-1.807005,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AE,52.471815,-1.799195,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AF,52.472273,-1.799046,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8XR,52.471141,-1.804837,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AG,52.472356,-1.8004,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8XS,52.470585,-1.805531,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AH,52.472459,-1.80302,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8XT,52.471158,-1.804233,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8YJ,52.471622,-1.807646,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8XU,52.473155,-1.805063,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8YL,52.471693,-1.806836,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8XW,52.47134,-1.805719,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AL,52.475634,-1.798545,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8YN,52.470811,-1.806781,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B33 8PD,52.475225,-1.801255,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8XZ,52.471906,-1.805496,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 1RY,52.47068,-1.803381,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AP,52.475173,-1.796986,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8XJ,52.469787,-1.806903,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AS,52.474986,-1.798062,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AT,52.473617,-1.796463,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B25 8XL,52.469327,-1.806228,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AA,52.472072,-1.802742,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 1SA,52.47005,-1.802795,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AB,52.470755,-1.800039,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 1SB,52.469078,-1.802063,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B26 2AD,52.471132,-1.79936,E01009518,Birmingham 067D,52.47204,-1.8017,11371
B5 7LN,52.46262,-1.89966,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7QA,52.461621,-1.898573,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7NN,52.46232,-1.89604,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7QB,52.462024,-1.896747,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7LP,52.463553,-1.898098,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7QD,52.463111,-1.89598,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7LR,52.4635,-1.898937,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7NQ,52.463425,-1.895596,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7LS,52.462996,-1.897908,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7LT,52.462062,-1.899279,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7XL,52.462389,-1.902899,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7LA,52.464882,-1.896491,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7PS,52.461838,-1.900236,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7LW,52.462007,-1.898234,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7PU,52.462708,-1.897335,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7NW,52.462644,-1.896363,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7LY,52.465592,-1.895886,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7NX,52.463493,-1.901204,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7NY,52.462414,-1.900824,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7PX,52.46453,-1.894755,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7NZ,52.461758,-1.901355,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7PY,52.464738,-1.89577,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7NG,52.464029,-1.896964,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7PZ,52.462644,-1.89682,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7NH,52.461879,-1.895688,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7NJ,52.464305,-1.893916,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7ED,52.463636,-1.899746,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B5 7EF,52.463986,-1.899687,E01008996,Birmingham 074C,52.46279,-1.89782,2429
B30 1DZ,52.417382,-1.940342,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1BH,52.413627,-1.945346,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1EP,52.417556,-1.946973,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1EQ,52.419461,-1.944442,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1DH,52.415531,-1.940374,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1BJ,52.414023,-1.945287,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1ER,52.419036,-1.93862,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1BL,52.413671,-1.943361,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1ET,52.419532,-1.941766,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1EU,52.418866,-1.941443,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1EA,52.416475,-1.942108,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1DL,52.415612,-1.941624,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1BN,52.414516,-1.943581,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1EB,52.416244,-1.94674,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1DN,52.415586,-1.943079,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1ED,52.416577,-1.947033,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1EE,52.417366,-1.94418,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1DP,52.415444,-1.947049,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1EZ,52.416586,-1.948945,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1EG,52.419335,-1.943884,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1HP,52.418208,-1.938268,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1DU,52.416421,-1.94127,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1BW,52.414517,-1.945154,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1AN,52.415074,-1.943521,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1BX,52.41954,-1.940987,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1DW,52.415946,-1.944858,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1AP,52.414913,-1.945477,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1DX,52.417024,-1.942578,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B30 1DY,52.417167,-1.941563,E01008959,Birmingham 116A,52.41693,-1.94329,14168
B27 7EX,52.440391,-1.819182,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7EY,52.440444,-1.81855,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7EE,52.44001,-1.816918,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7BS,52.441831,-1.820265,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7EG,52.439022,-1.817261,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7BT,52.440482,-1.820021,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7BU,52.439378,-1.821055,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7BW,52.442417,-1.821116,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7BX,52.439991,-1.822053,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7HA,52.43848,-1.821647,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7EN,52.439132,-1.818893,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7DY,52.442759,-1.815936,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7EP,52.439913,-1.818302,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7HD,52.438696,-1.822146,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7HE,52.441757,-1.818647,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7ER,52.440622,-1.817504,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7ES,52.441099,-1.817385,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7ET,52.442536,-1.816687,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7EU,52.442259,-1.817895,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7EA,52.441862,-1.816617,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7AD,52.439666,-1.815316,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7BN,52.442353,-1.820263,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7AY,52.439838,-1.816198,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7EB,52.440926,-1.816003,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B27 7EW,52.440092,-1.817404,E01009021,Birmingham 103C,52.44003,-1.81795,2260
B35 6BA,52.523734,-1.790157,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JP,52.523415,-1.787417,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BB,52.522269,-1.79009,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HR,52.525185,-1.786804,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6DA,52.520446,-1.791632,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HS,52.525669,-1.786242,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6DB,52.521229,-1.791628,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JR,52.523614,-1.78833,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BD,52.523376,-1.790925,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JS,52.524143,-1.78762,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BY,52.520691,-1.792736,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BE,52.522297,-1.791078,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6DD,52.520966,-1.790627,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JT,52.523377,-1.78668,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6DE,52.521578,-1.790904,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B24 0NZ,52.526211,-1.793064,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JU,52.523055,-1.787227,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BG,52.522604,-1.791828,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BH,52.522747,-1.790884,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6LA,52.521798,-1.788132,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6DG,52.521341,-1.789314,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JW,52.524371,-1.789122,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B24 0QP,52.525474,-1.793052,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HY,52.52487,-1.787012,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6LB,52.522488,-1.787009,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HE,52.52213,-1.793171,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6DH,52.521728,-1.789489,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JX,52.522606,-1.78776,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BJ,52.522846,-1.791326,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6AU,52.522266,-1.788749,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6PT,52.523826,-1.786,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6AA,52.519751,-1.800095,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JY,52.522472,-1.788173,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6PU,52.522225,-1.785669,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6AB,52.522386,-1.795558,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HG,52.522561,-1.792477,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6DJ,52.521083,-1.795579,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JF,52.524609,-1.786733,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BL,52.522174,-1.792346,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HH,52.523314,-1.791235,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6AX,52.523473,-1.790099,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JH,52.524791,-1.78775,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6AE,52.524582,-1.79176,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HJ,52.524067,-1.790421,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JJ,52.524145,-1.788829,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BP,52.521456,-1.792909,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HL,52.524506,-1.789505,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6AH,52.521371,-1.795946,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JL,52.523777,-1.788742,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6QQ,52.52207,-1.7848,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HN,52.524963,-1.788368,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BS,52.52072,-1.793738,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6JN,52.523913,-1.78939,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6BT,52.520945,-1.794105,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B35 6HP,52.525267,-1.787644,E01009096,Birmingham 029A,52.52286,-1.79154,2622
B13 8LL,52.442808,-1.89201,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JP,52.445934,-1.889281,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8DU,52.450402,-1.889667,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JQ,52.445689,-1.886883,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8QB,52.44111,-1.893383,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JR,52.44491,-1.890564,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JS,52.446474,-1.88978,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8HA,52.444846,-1.888887,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8DD,52.447102,-1.888395,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JT,52.44733,-1.892617,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8HB,52.444558,-1.889005,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JU,52.448555,-1.894748,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8HD,52.4448,-1.88768,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JW,52.445934,-1.889281,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8LB,52.449662,-1.89632,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8HE,52.444396,-1.888608,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8DH,52.449794,-1.893082,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JX,52.449211,-1.894658,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JE,52.446346,-1.887985,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8ES,52.444334,-1.889668,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8HG,52.445528,-1.887458,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8DJ,52.448407,-1.889702,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8ET,52.442941,-1.890583,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8HH,52.445519,-1.888046,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JG,52.446139,-1.887191,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8EU,52.443346,-1.890744,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8DL,52.450027,-1.892302,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JH,52.445626,-1.886692,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8PX,52.443186,-1.892524,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8EB,52.449269,-1.888699,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8HJ,52.445879,-1.888104,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 9EJ,52.444806,-1.885047,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8PY,52.44155,-1.89247,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8LH,52.445934,-1.889281,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8DN,52.448838,-1.889392,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JJ,52.445612,-1.890591,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8EX,52.443266,-1.89123,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8EY,52.444918,-1.889666,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8LJ,52.44145,-1.891514,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8JL,52.445937,-1.892886,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B13 8AQ,52.445937,-1.892886,E01009184,Birmingham 092B,52.44897,-1.89239,7467
B21 8JZ,52.510095,-1.956337,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JF,52.511453,-1.958576,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8HH,52.516071,-1.951513,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JG,52.513106,-1.954522,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 0AF,52.51005,-1.957428,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JH,52.51235,-1.952209,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8HJ,52.516944,-1.951983,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8HL,52.517106,-1.952912,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8PH,52.511765,-1.951621,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8HP,52.518103,-1.950302,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8HR,52.517437,-1.949669,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JQ,52.512522,-1.954729,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8HS,52.516997,-1.950274,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JR,52.513861,-1.954403,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8HT,52.516503,-1.951291,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8NP,52.509888,-1.955041,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JT,52.515595,-1.951189,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JB,52.511004,-1.959092,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 0AB,52.509762,-1.957163,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JX,52.510985,-1.957412,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 0LE,52.509988,-1.958253,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JY,52.511219,-1.956646,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B21 8JE,52.512477,-1.956924,E01009272,Birmingham 036B,52.51576,-1.9549,3799
B20 3QJ,52.509035,-1.910871,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3PU,52.510779,-1.909895,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3LE,52.509552,-1.904785,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3QL,52.509718,-1.909985,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3PX,52.508171,-1.909561,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3PD,52.508218,-1.911432,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B19 1LP,52.507834,-1.90414,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3PY,52.50864,-1.9118,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3LH,52.509041,-1.906053,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3QP,52.510105,-1.910765,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3QQ,52.508855,-1.909958,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3PH,52.508233,-1.907484,E01009059,Birmingham 035E,52.50931,-1.90834,1023
B20 3QR,52.510141,-1.910382,E01009059,Birmingham 035E,52.50931,-1.90834,1023
